route_id,route,capsid_id,capsid,organ,current_dose_vg,current_dose_vg_per_kg,current_auc_isf_amount_vg_h,reference_id,reference_product,reference_auc_isf_amount_vg_h,conservative_reference_auc_isf_amount_vg_h,exposure_margin_reference_over_current,conservative_margin_over_current,assessment,evidence_grade,inference_class,uncertainty_factor,comparator_scope,evidence_note,source_url
intramuscular,Deltoid intramuscular,aav9,AAV9,muscle,2800000000000000.0,40000000000000.0,1.0506893246238488e+17,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2624880022872136.5,262488002287213.66,0.024982456387018633,0.002498245638701863,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aav9,AAV9,rest,2800000000000000.0,40000000000000.0,4930993768941763.0,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),123160725367882.78,12316072536788.28,0.02497685682420041,0.0024976856824200414,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aav9,AAV9,spleen,2800000000000000.0,40000000000000.0,119767909813995.98,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2970991506328.5347,297099150632.85345,0.024806239926392595,0.0024806239926392594,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,brain,2800000000000000.0,40000000000000.0,21096968415127.355,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),359900608259.8337,35990060825.98337,0.017059351902037775,0.0017059351902037774,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,heart,2800000000000000.0,40000000000000.0,118603493287150.0,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2862959765509.973,286295976550.9973,0.024138916031574916,0.002413891603157492,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,kidney,2800000000000000.0,40000000000000.0,157304376535558.88,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),4826364012968.45,482636401296.84503,0.030681689341793005,0.0030681689341793003,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,liver,2800000000000000.0,40000000000000.0,1195393340894084.2,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),34110896795336.45,3411089679533.645,0.028535290961068507,0.002853529096106851,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,lung,2800000000000000.0,40000000000000.0,541797813639100.44,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),14541589921917.809,1454158992191.781,0.02683951384788012,0.002683951384788012,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,muscle,2800000000000000.0,40000000000000.0,1.064422238388984e+17,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2624880022872136.5,262488002287213.66,0.02466013888290162,0.0024660138882901623,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,rest,2800000000000000.0,40000000000000.0,4741426919142735.0,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),123160725367882.78,12316072536788.28,0.025975455800160394,0.0025975455800160397,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,aavrh10,AAVrh.10,spleen,2800000000000000.0,40000000000000.0,99857787442936.58,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2970991506328.5347,297099150632.85345,0.029752226465324987,0.0029752226465324986,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid,0.1,historical same route cross capsid,historical-same-route-cross-capsid; 0.1 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,brain,2800000000000000.0,40000000000000.0,14161079459197.02,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),359900608259.8337,10797018247.79501,0.025414772178691047,0.0007624431653607314,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,heart,2800000000000000.0,40000000000000.0,87814447150111.77,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2862959765509.973,85888792965.2992,0.032602377608959635,0.0009780713282687892,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,kidney,2800000000000000.0,40000000000000.0,139809014995701.28,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),4826364012968.45,144790920389.0535,0.03452112163952265,0.0010356336491856794,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,liver,2800000000000000.0,40000000000000.0,876405895850674.5,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),34110896795336.45,1023326903860.0934,0.03892134564228034,0.00116764036926841,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,lung,2800000000000000.0,40000000000000.0,450518551721618.9,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),14541589921917.809,436247697657.53424,0.03227744976616022,0.0009683234929848066,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,muscle,2800000000000000.0,40000000000000.0,1.1044651981675763e+17,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2624880022872136.5,78746400686164.1,0.023766072731192328,0.0007129821819357698,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,rest,2800000000000000.0,40000000000000.0,4498439299191705.0,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),123160725367882.78,3694821761036.4834,0.02737854557468692,0.0008213563672406076,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,php-eb,PHP.eB,spleen,2800000000000000.0,40000000000000.0,92841406340443.72,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2970991506328.5347,89129745189.85603,0.03200071631222487,0.0009600214893667459,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,cap-b10,CAP-B10,brain,2800000000000000.0,40000000000000.0,19991808057337.91,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),359900608259.8337,10797018247.79501,0.018002404146118922,0.0005400721243835676,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,cap-b10,CAP-B10,heart,2800000000000000.0,40000000000000.0,73406357424221.64,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),2862959765509.973,85888792965.2992,0.03900152338256866,0.00117004570147706,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,cap-b10,CAP-B10,kidney,2800000000000000.0,40000000000000.0,110556597486949.47,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),4826364012968.45,144790920389.0535,0.04365514245803533,0.00130965427374106,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
intramuscular,Deltoid intramuscular,cap-b10,CAP-B10,liver,2800000000000000.0,40000000000000.0,391024655790961.4,glybera_im,GLYBERA (alipogene tiparvovec; historical EU authorization),34110896795336.45,1023326903860.0934,0.08723464438920665,0.0026170393316761993,exceeds-conservative-contextual-upper-bound,exploratory,historical-same-route-cross-capsid-mouse-restricted-capsid,0.03,historical same route cross capsid mouse restricted capsid,historical-same-route-cross-capsid-mouse-restricted-capsid; 0.03 evidence haircut applied to the PBPK-projected disclosed-dose organ AUC,https://www.ema.europa.eu/en/documents/all-authorised-presentations/glybera-epar-all-authorised-presentations_en.pdf
